"","ttext","score","date","isretweet","retweetcount","favoritecount","duplicate"
"4141","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:05:54","TRUE","9112","0",TRUE
"4142","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:05:46","TRUE","9112","0",TRUE
"4143","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:05:42","TRUE","9112","0",TRUE
"4144","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:05:34","TRUE","9112","0",TRUE
"4145","@RayMiltier @FedExHelp It was FedEx Home Delivery. Said that the ""delivery conditions got dangerous"" and on Amazon  ","-1","2020-05-03 10:05:18","FALSE","0","1",FALSE
"4146","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:04:24","TRUE","9112","0",TRUE
"4147","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:04:22","TRUE","9112","0",TRUE
"4148","This is the spectre of backward integration, where delivery services swallow the restaurants they once provided wi  ","-1","2020-05-03 10:03:51","FALSE","1","1",FALSE
"4149"," ","0","2020-05-03 10:03:21","FALSE","0","0",TRUE
"4150","Walmart takes on Amazon with new two-hour Express Delivery option business  ","0","2020-05-03 10:03:17","FALSE","0","2",FALSE
"4151","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:02:36","TRUE","9112","0",TRUE
"4152","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:02:03","TRUE","9112","0",TRUE
"4153","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:02:00","TRUE","9112","0",TRUE
"4154","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:01:35","TRUE","9112","0",TRUE
"4155","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 10:01:26","TRUE","9112","0",TRUE
"4156","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 10:00:47","TRUE","16","0",TRUE
"4157","@interacter Any age restricted products require proof of ID for delivery. The forms of ID we accept can be found on  ","-1","2020-05-03 10:00:12","FALSE","0","0",FALSE
"4158","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:59:57","TRUE","9112","0",TRUE
"4159","@dilemma_x Love when items are out for delivery and you know smiles are coming! 

 ","2","2020-05-03 09:59:57","FALSE","0","0",FALSE
"4160","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:59:53","TRUE","9112","0",TRUE
"4161","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:59:38","TRUE","9112","0",TRUE
"4162","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 09:58:55","TRUE","16","0",TRUE
"4163","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:58:46","TRUE","9112","0",TRUE
"4164","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:57:59","TRUE","9112","0",TRUE
"4165","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:57:35","TRUE","9112","0",TRUE
"4166","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:56:55","TRUE","9112","0",TRUE
"4167","RT @Sifill_LDF: Now desperately needed bailout funds for the post office are being held hostage to Trumps demand that the USPS charge Amaz","-2","2020-05-03 09:56:27","TRUE","233","0",TRUE
"4168","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:55:59","TRUE","9112","0",TRUE
"4169","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:55:26","TRUE","9112","0",TRUE
"4170","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:54:33","TRUE","9112","0",TRUE
"4171","@amazon @amazonprimenow My weekly food shop has always cost me less than 40, as I live alone. Charging 3.99 for d  ","0","2020-05-03 09:54:29","FALSE","0","0",FALSE
"4172","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:53:28","TRUE","9112","0",TRUE
"4173","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:52:53","TRUE","9112","0",TRUE
"4174","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:52:51","TRUE","9112","0",TRUE
"4175","@HispeedI @Sham595 @m_Pradeep__ @_KangnaRanaut @RahulGandhi So you probably don't use Google maps, don't order on z  ","-1","2020-05-03 09:52:04","FALSE","0","0",FALSE
"4176","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:50:09","TRUE","9112","0",TRUE
"4177","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:49:57","TRUE","9112","0",TRUE
"4178","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:47:36","TRUE","9112","0",TRUE
"4179","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:46:42","TRUE","9112","0",TRUE
"4180","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:45:59","TRUE","9112","0",TRUE
"4181","AmazonWishList I wish for safety for the workers at amazon and all the delivery drivers deluged by these orders.","0","2020-05-03 09:45:59","FALSE","0","1",FALSE
"4182","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:45:52","TRUE","9112","0",TRUE
"4183","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:45:28","TRUE","9112","0",TRUE
"4184","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:45:00","TRUE","9112","0",TRUE
"4185","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:44:47","TRUE","9112","0",TRUE
"4186","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:44:12","TRUE","9112","0",TRUE
"4187","RT @IrishtownHseD4: Support your local businesses Amazon makes enough money and puts nothing back into the economy. 

Books on the Green Sa","2","2020-05-03 09:41:52","TRUE","4","0",TRUE
"4188","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:41:32","TRUE","9112","0",TRUE
"4189","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 09:38:39","TRUE","16","0",TRUE
"4190","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:38:17","TRUE","9112","0",TRUE
"4191","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:38:13","TRUE","9112","0",TRUE
"4192","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:37:38","TRUE","9112","0",TRUE
"4193","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:37:28","TRUE","9112","0",TRUE
"4194","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:37:21","TRUE","9112","0",TRUE
"4195","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:37:10","TRUE","9112","0",TRUE
"4196","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:36:52","TRUE","9112","0",TRUE
"4197","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:36:45","TRUE","9112","0",TRUE
"4198","RT @HaveFaithInFate: @AmazonHelp Hi! This morning I got an email about my order from  ","0","2020-05-03 09:36:17","TRUE","1","0",FALSE
"4199","@wearereposed @Waterstones Amazon isnt prioritising books at the moment though, so a usual prime delivery is going to take longer too.","0","2020-05-03 09:35:30","FALSE","0","3",FALSE
"4200","@AmazonHelp Hi! This morning I got an email about my order from  ","0","2020-05-03 09:35:27","FALSE","1","0",FALSE
"4201","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 09:35:23","TRUE","16","0",TRUE
"4202","@Prakriti_99 I understand your concern regarding delivery the charges, please be advised for any seller fulfilled o  ","-1","2020-05-03 09:34:33","FALSE","0","0",FALSE
"4203","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:33:47","TRUE","9112","0",TRUE
"4204","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:33:34","TRUE","9112","0",TRUE
"4205","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:33:31","TRUE","9112","0",TRUE
"4206","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:33:28","TRUE","9112","0",TRUE
"4207","@Bizibruja We're sorry to hear this. Were temporarily experiencing longer than usual delivery times. Can you advis  ","-1","2020-05-03 09:33:23","FALSE","0","0",FALSE
"4208","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:33:10","TRUE","9112","0",TRUE
"4209","Next day delivery service from Amazon. But, again, DPD have other ideas. 3 days later only thing received by them i  ","0","2020-05-03 09:31:36","FALSE","0","0",FALSE
"4210","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:30:18","TRUE","9112","0",TRUE
"4211","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 09:29:58","TRUE","16","0",TRUE
"4212","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:29:29","TRUE","9112","0",TRUE
"4213","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:28:30","TRUE","9112","0",TRUE
"4214","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:28:14","TRUE","9112","0",TRUE
"4215","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:27:47","TRUE","9112","0",TRUE
"4216","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 09:26:44","TRUE","16","0",TRUE
"4217","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:26:34","TRUE","9112","0",TRUE
"4218","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:26:24","TRUE","9112","0",TRUE
"4219","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:25:32","TRUE","9112","0",TRUE
"4220","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:23:51","TRUE","9112","0",TRUE
"4221","RT @IrishtownHseD4: Support your local businesses Amazon makes enough money and puts nothing back into the economy. 

Books on the Green Sa","2","2020-05-03 09:23:29","TRUE","4","0",TRUE
"4222","RT @Sifill_LDF: Now desperately needed bailout funds for the post office are being held hostage to Trumps demand that the USPS charge Amaz","-2","2020-05-03 09:23:15","TRUE","233","0",TRUE
"4223","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:23:08","TRUE","9112","0",TRUE
"4224","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:22:54","TRUE","9112","0",TRUE
"4225","@TheSun I wouldnt be happy with this if it was my property... be interesting tho to hear what amazon have to say  ","2","2020-05-03 09:22:45","FALSE","0","0",FALSE
"4226","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:22:37","TRUE","9112","0",TRUE
"4227","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 09:22:06","TRUE","16","0",TRUE
"4228","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:21:51","TRUE","9112","0",TRUE
"4229","After weeks of trying to get a time slot, I finally got an 
Amazon Fresh delivery for today! amazonfresh  ","1","2020-05-03 09:20:52","FALSE","0","2",FALSE
"4230","6 items out for delivery today! How exciting  drop your AmazonWishList below. (Also let me know if you've gifted  ","2","2020-05-03 09:20:37","FALSE","1","14",FALSE
"4231","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:20:35","TRUE","9112","0",TRUE
"4232","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:20:00","TRUE","9112","0",TRUE
"4233","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:19:57","TRUE","9112","0",TRUE
"4234","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:19:55","TRUE","9112","0",TRUE
"4235","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:19:50","TRUE","9112","0",TRUE
"4236","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:19:44","TRUE","9112","0",TRUE
"4237","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:17:38","TRUE","9112","0",TRUE
"4238","On Thursday I ordered a watch from Amazon, for free standard delivery it said Tuesday, then yesterday it told me it  ","1","2020-05-03 09:17:18","FALSE","0","0",FALSE
"4239","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:17:11","TRUE","9112","0",TRUE
"4240","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:16:55","TRUE","9112","0",TRUE
"4241","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 09:16:37","TRUE","16","0",TRUE
"4242","Having tried all online tips for fixing it have now just ordered a new one. Pleased no delay in apparent delivery d  ","0","2020-05-03 09:16:31","FALSE","0","0",FALSE
"4243","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:16:10","TRUE","9112","0",TRUE
"4244","RT @TheSun: Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 09:15:11","TRUE","16","0",TRUE
"4245","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:14:53","TRUE","9112","0",TRUE
"4246","@gfnncl Happy gifting  so many gifts out for delivery eeek   ","1","2020-05-03 09:14:49","FALSE","0","0",FALSE
"4247","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:14:40","TRUE","9112","0",TRUE
"4248","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:14:05","TRUE","9112","0",TRUE
"4249","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:13:39","TRUE","9112","0",TRUE
"4250","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:13:37","TRUE","9112","0",TRUE
"4251","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:13:25","TRUE","9112","0",TRUE
"4252","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:12:56","TRUE","9112","0",TRUE
"4253","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:12:21","TRUE","9112","0",TRUE
"4254","Amazon worker sacked after hes caught on CCTV urinating on disgusted customers garden fence  ","-1","2020-05-03 09:12:08","FALSE","16","32",TRUE
"4255","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:11:36","TRUE","9112","0",TRUE
"4256","Before I answer could I thank the NHS, the Police, the Paramedics, the little postman we have, the Eastern European  ","1","2020-05-03 09:11:03","FALSE","0","1",FALSE
"4257","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:10:42","TRUE","9112","0",TRUE
"4258","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:10:08","TRUE","9112","0",TRUE
"4259","Amazon, Flipkart non-essential delivery begins tomorrow.","0","2020-05-03 09:08:56","FALSE","0","0",FALSE
"4260","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:08:18","TRUE","9112","0",TRUE
"4261","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:08:17","TRUE","9112","0",TRUE
"4262","RT @peoplesdispatch: Delivery workers strike on May Day in the US -  ","-1","2020-05-03 09:07:31","TRUE","4","0",FALSE
"4263","RT @iamEarnKaro: Buy Daily Essentials and do Bill Payments on Amazon easily.

Shop Now!

 ","0","2020-05-03 09:04:56","TRUE","1","0",FALSE
"4264","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:04:18","TRUE","9112","0",TRUE
"4265","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:03:59","TRUE","9112","0",TRUE
"4266","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:03:58","TRUE","9112","0",TRUE
"4267","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:03:41","TRUE","9112","0",TRUE
"4268","Support your local businesses Amazon makes enough money and puts nothing back into the economy. 

Books on the Gree  ","2","2020-05-03 09:03:36","FALSE","4","11",FALSE
"4269","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:03:27","TRUE","9112","0",TRUE
"4270","@NigelFinlay5 Notice QVC charge for delivery whereas amazon free on prime","1","2020-05-03 09:03:03","FALSE","0","1",FALSE
"4271","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:02:41","TRUE","9112","0",TRUE
"4272","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:02:33","TRUE","9112","0",TRUE
"4273","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:02:15","TRUE","9112","0",TRUE
"4274","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:02:07","TRUE","9112","0",TRUE
"4275","RT @gypsyoh: Ok another question. Why was I able to order the book with delivery to Poland if Amazon says they don't ship it there? Will th","0","2020-05-03 09:02:01","TRUE","1","0",FALSE
"4276","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:01:59","TRUE","9112","0",TRUE
"4277","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:01:45","TRUE","9112","0",TRUE
"4278","Ok another question. Why was I able to order the book with delivery to Poland if Amazon says they don't ship it the  ","0","2020-05-03 09:01:21","FALSE","1","0",FALSE
"4279","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:01:20","TRUE","9112","0",TRUE
"4280","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:01:13","TRUE","9112","0",TRUE
"4281","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 09:00:56","TRUE","9112","0",TRUE
"4282","Power Wheel Amazon Prime Delivery Truck  ","0","2020-05-03 09:00:03","FALSE","0","0",TRUE
"4283","RT @DBLTAPesports: No one: 

Amazon Prime Delivery Drivers:  ","0","2020-05-03 08:59:04","TRUE","9112","0",TRUE
"4284","RT @AmirHas94290452: @amazonIN @JeffBezos @AmazonHelp may i know when i get the product my last order got cancelled its didn.t went out del","0","2020-05-03 08:58:46","TRUE","1","0",FALSE
"4285","@amazonIN @JeffBezos @AmazonHelp may i know when i get the product my last order got cancelled its didn.t went out  ","0","2020-05-03 08:58:40","FALSE","1","0",FALSE
